values,indic_de,unit,geo,time
51.5,MEDAGEPOP,YR,PT11E,2019
44.5,MEDAGEPOP,YR,PT150,2019
44.8,MEDAGEPOP,YR,PT16B,2019
45.6,MEDAGEPOP,YR,PT16D,2019
48.1,MEDAGEPOP,YR,PT16E,2019
46.0,MEDAGEPOP,YR,PT16F,2019
47.2,MEDAGEPOP,YR,PT16G,2019
50.8,MEDAGEPOP,YR,PT16H,2019
48.2,MEDAGEPOP,YR,PT16I,2019
51.3,MEDAGEPOP,YR,PT16J,2019
44.0,MEDAGEPOP,YR,PT170,2019
48.4,MEDAGEPOP,YR,PT181,2019
47.5,MEDAGEPOP,YR,PT184,2019
46.4,MEDAGEPOP,YR,PT185,2019
49.1,MEDAGEPOP,YR,PT186,2019
48.2,MEDAGEPOP,YR,PT187,2019
39.7,MEDAGEPOP,YR,PT200,2019
42.6,MEDAGEPOP,YR,PT300,2019
41.4,MEDAGEPOP,YR,RO111,2019
41.2,MEDAGEPOP,YR,RO112,2019
40.4,MEDAGEPOP,YR,RO113,2019
41.6,MEDAGEPOP,YR,RO114,2019
41.1,MEDAGEPOP,YR,RO115,2019
43.4,MEDAGEPOP,YR,RO116,2019
44.5,MEDAGEPOP,YR,RO121,2019
41.6,MEDAGEPOP,YR,RO122,2019
41.6,MEDAGEPOP,YR,RO123,2019
41.6,MEDAGEPOP,YR,RO124,2019
42.0,MEDAGEPOP,YR,RO125,2019
40.6,MEDAGEPOP,YR,RO126,2019
42.1,MEDAGEPOP,YR,RO211,2019
42.0,MEDAGEPOP,YR,RO212,2019
37.7,MEDAGEPOP,YR,RO213,2019
43.9,MEDAGEPOP,YR,RO214,2019
40.2,MEDAGEPOP,YR,RO215,2019
41.9,MEDAGEPOP,YR,RO216,2019
46.0,MEDAGEPOP,YR,RO221,2019
45.5,MEDAGEPOP,YR,RO222,2019
41.9,MEDAGEPOP,YR,RO223,2019
43.4,MEDAGEPOP,YR,RO224,2019
44.6,MEDAGEPOP,YR,RO225,2019
43.6,MEDAGEPOP,YR,RO226,2019
44.4,MEDAGEPOP,YR,RO311,2019
43.5,MEDAGEPOP,YR,RO312,2019
42.7,MEDAGEPOP,YR,RO313,2019
43.5,MEDAGEPOP,YR,RO314,2019
43.5,MEDAGEPOP,YR,RO315,2019
44.8,MEDAGEPOP,YR,RO316,2019
48.1,MEDAGEPOP,YR,RO317,2019
41.2,MEDAGEPOP,YR,RO321,2019
39.0,MEDAGEPOP,YR,RO322,2019
43.3,MEDAGEPOP,YR,RO411,2019
44.2,MEDAGEPOP,YR,RO412,2019
45.4,MEDAGEPOP,YR,RO413,2019
45.6,MEDAGEPOP,YR,RO414,2019
46.7,MEDAGEPOP,YR,RO415,2019
42.8,MEDAGEPOP,YR,RO421,2019
45.0,MEDAGEPOP,YR,RO422,2019
46.2,MEDAGEPOP,YR,RO423,2019
39.8,MEDAGEPOP,YR,RO424,2019
42.2,MEDAGEPOP,YR,RS110,2019
46.0,MEDAGEPOP,YR,RS121,2019
44.0,MEDAGEPOP,YR,RS122,2019
41.4,MEDAGEPOP,YR,RS123,2019
44.9,MEDAGEPOP,YR,RS124,2019
43.5,MEDAGEPOP,YR,RS125,2019
44.6,MEDAGEPOP,YR,RS126,2019
44.3,MEDAGEPOP,YR,RS127,2019
45.8,MEDAGEPOP,YR,RS211,2019
46.2,MEDAGEPOP,YR,RS212,2019
45.0,MEDAGEPOP,YR,RS213,2019
46.1,MEDAGEPOP,YR,RS214,2019
46.1,MEDAGEPOP,YR,RS215,2019
46.5,MEDAGEPOP,YR,RS216,2019
39.4,MEDAGEPOP,YR,RS217,2019
44.4,MEDAGEPOP,YR,RS218,2019
47.7,MEDAGEPOP,YR,RS221,2019
46.1,MEDAGEPOP,YR,RS222,2019
49.8,MEDAGEPOP,YR,RS223,2019
44.6,MEDAGEPOP,YR,RS224,2019
44.5,MEDAGEPOP,YR,RS225,2019
48.5,MEDAGEPOP,YR,RS226,2019
44.2,MEDAGEPOP,YR,RS227,2019
39.3,MEDAGEPOP,YR,RS228,2019
45.4,MEDAGEPOP,YR,RS229,2019
38.1,MEDAGEPOP,YR,SE110,2019
38.4,MEDAGEPOP,YR,SE121,2019
42.7,MEDAGEPOP,YR,SE122,2019
40.5,MEDAGEPOP,YR,SE123,2019
41.0,MEDAGEPOP,YR,SE124,2019
42.0,MEDAGEPOP,YR,SE125,2019
40.8,MEDAGEPOP,YR,SE211,2019
40.6,MEDAGEPOP,YR,SE212,2019
45.1,MEDAGEPOP,YR,SE213,2019
46.7,MEDAGEPOP,YR,SE214,2019
43.7,MEDAGEPOP,YR,SE221,2019
40.0,MEDAGEPOP,YR,SE224,2019
42.5,MEDAGEPOP,YR,SE231,2019
40.0,MEDAGEPOP,YR,SE232,2019
44.4,MEDAGEPOP,YR,SE311,2019
44.5,MEDAGEPOP,YR,SE312,2019
44.6,MEDAGEPOP,YR,SE313,2019
44.7,MEDAGEPOP,YR,SE321,2019
43.6,MEDAGEPOP,YR,SE322,2019
40.5,MEDAGEPOP,YR,SE331,2019
45.0,MEDAGEPOP,YR,SE332,2019
46.9,MEDAGEPOP,YR,SI031,2019
45.1,MEDAGEPOP,YR,SI032,2019
45.7,MEDAGEPOP,YR,SI033,2019
44.3,MEDAGEPOP,YR,SI034,2019
45.8,MEDAGEPOP,YR,SI035,2019
45.2,MEDAGEPOP,YR,SI036,2019
43.0,MEDAGEPOP,YR,SI037,2019
44.7,MEDAGEPOP,YR,SI038,2019
41.8,MEDAGEPOP,YR,SI041,2019
43.5,MEDAGEPOP,YR,SI042,2019
46.1,MEDAGEPOP,YR,SI043,2019
45.4,MEDAGEPOP,YR,SI044,2019
40.6,MEDAGEPOP,YR,SK010,2019
41.8,MEDAGEPOP,YR,SK021,2019
42.5,MEDAGEPOP,YR,SK022,2019
42.6,MEDAGEPOP,YR,SK023,2019
39.9,MEDAGEPOP,YR,SK031,2019
41.7,MEDAGEPOP,YR,SK032,2019
37.7,MEDAGEPOP,YR,SK041,2019
39.1,MEDAGEPOP,YR,SK042,2019
32.5,MEDAGEPOP,YR,TR100,2019
33.8,MEDAGEPOP,YR,TR211,2019
39.2,MEDAGEPOP,YR,TR212,2019
38.6,MEDAGEPOP,YR,TR213,2019
39.9,MEDAGEPOP,YR,TR221,2019
38.9,MEDAGEPOP,YR,TR222,2019
36.4,MEDAGEPOP,YR,TR310,2019
37.3,MEDAGEPOP,YR,TR321,2019
35.6,MEDAGEPOP,YR,TR322,2019
37.9,MEDAGEPOP,YR,TR323,2019
35.5,MEDAGEPOP,YR,TR331,2019
33.5,MEDAGEPOP,YR,TR332,2019
36.8,MEDAGEPOP,YR,TR333,2019
35.9,MEDAGEPOP,YR,TR334,2019
34.2,MEDAGEPOP,YR,TR411,2019
36.0,MEDAGEPOP,YR,TR412,2019
34.5,MEDAGEPOP,YR,TR413,2019
32.0,MEDAGEPOP,YR,TR421,2019
33.5,MEDAGEPOP,YR,TR422,2019
33.6,MEDAGEPOP,YR,TR423,2019
36.0,MEDAGEPOP,YR,TR424,2019
35.7,MEDAGEPOP,YR,TR425,2019
33.5,MEDAGEPOP,YR,TR510,2019
31.2,MEDAGEPOP,YR,TR521,2019
32.7,MEDAGEPOP,YR,TR522,2019
34.3,MEDAGEPOP,YR,TR611,2019
35.2,MEDAGEPOP,YR,TR612,2019
37.4,MEDAGEPOP,YR,TR613,2019
31.5,MEDAGEPOP,YR,TR621,2019
33.1,MEDAGEPOP,YR,TR622,2019
29.3,MEDAGEPOP,YR,TR631,2019
28.5,MEDAGEPOP,YR,TR632,2019
30.4,MEDAGEPOP,YR,TR633,2019
34.9,MEDAGEPOP,YR,TR711,2019
30.4,MEDAGEPOP,YR,TR712,2019
31.2,MEDAGEPOP,YR,TR713,2019
34.2,MEDAGEPOP,YR,TR714,2019
34.7,MEDAGEPOP,YR,TR715,2019
31.5,MEDAGEPOP,YR,TR721,2019
33.3,MEDAGEPOP,YR,TR722,2019
34.2,MEDAGEPOP,YR,TR723,2019
37.7,MEDAGEPOP,YR,TR811,2019
35.9,MEDAGEPOP,YR,TR812,2019
38.4,MEDAGEPOP,YR,TR813,2019
39.5,MEDAGEPOP,YR,TR821,2019
37.5,MEDAGEPOP,YR,TR822,2019
40.3,MEDAGEPOP,YR,TR823,2019
35.2,MEDAGEPOP,YR,TR831,2019
35.6,MEDAGEPOP,YR,TR832,2019
37.1,MEDAGEPOP,YR,TR833,2019
36.9,MEDAGEPOP,YR,TR834,2019
35.5,MEDAGEPOP,YR,TR901,2019
37.6,MEDAGEPOP,YR,TR902,2019
39.6,MEDAGEPOP,YR,TR903,2019
37.0,MEDAGEPOP,YR,TR904,2019
39.3,MEDAGEPOP,YR,TR905,2019
32.5,MEDAGEPOP,YR,TR906,2019
27.7,MEDAGEPOP,YR,TRA11,2019
32.8,MEDAGEPOP,YR,TRA12,2019
30.3,MEDAGEPOP,YR,TRA13,2019
21.4,MEDAGEPOP,YR,TRA21,2019
26.5,MEDAGEPOP,YR,TRA22,2019
25.1,MEDAGEPOP,YR,TRA23,2019
32.6,MEDAGEPOP,YR,TRA24,2019
32.3,MEDAGEPOP,YR,TRB11,2019
32.0,MEDAGEPOP,YR,TRB12,2019
27.1,MEDAGEPOP,YR,TRB13,2019
35.1,MEDAGEPOP,YR,TRB14,2019
22.1,MEDAGEPOP,YR,TRB21,2019
21.7,MEDAGEPOP,YR,TRB22,2019
23.1,MEDAGEPOP,YR,TRB23,2019
23.4,MEDAGEPOP,YR,TRB24,2019
25.0,MEDAGEPOP,YR,TRC11,2019
27.0,MEDAGEPOP,YR,TRC12,2019
26.3,MEDAGEPOP,YR,TRC13,2019
19.8,MEDAGEPOP,YR,TRC21,2019
23.5,MEDAGEPOP,YR,TRC22,2019
22.7,MEDAGEPOP,YR,TRC31,2019
22.3,MEDAGEPOP,YR,TRC32,2019
20.7,MEDAGEPOP,YR,TRC33,2019
21.7,MEDAGEPOP,YR,TRC34,2019
40.8,MEDAGEPOP,YR,UKC11,2019
40.3,MEDAGEPOP,YR,UKC12,2019
43.1,MEDAGEPOP,YR,UKC13,2019
43.4,MEDAGEPOP,YR,UKC14,2019
48.1,MEDAGEPOP,YR,UKC21,2019
39.1,MEDAGEPOP,YR,UKC22,2019
42.2,MEDAGEPOP,YR,UKC23,2019
46.7,MEDAGEPOP,YR,UKD11,2019
48.5,MEDAGEPOP,YR,UKD12,2019
30.1,MEDAGEPOP,YR,UKD33,2019
37.8,MEDAGEPOP,YR,UKD34,2019
41.7,MEDAGEPOP,YR,UKD35,2019
40.7,MEDAGEPOP,YR,UKD36,2019
38.5,MEDAGEPOP,YR,UKD37,2019
36.5,MEDAGEPOP,YR,UKD41,2019
43.5,MEDAGEPOP,YR,UKD42,2019
44.6,MEDAGEPOP,YR,UKD44,2019
43.0,MEDAGEPOP,YR,UKD45,2019
40.5,MEDAGEPOP,YR,UKD46,2019
43.9,MEDAGEPOP,YR,UKD47,2019
42.1,MEDAGEPOP,YR,UKD61,2019
46.3,MEDAGEPOP,YR,UKD62,2019
44.4,MEDAGEPOP,YR,UKD63,2019
41.4,MEDAGEPOP,YR,UKD71,2019
34.9,MEDAGEPOP,YR,UKD72,2019
46.3,MEDAGEPOP,YR,UKD73,2019
44.4,MEDAGEPOP,YR,UKD74,2019
35.7,MEDAGEPOP,YR,UKE11,2019
48.9,MEDAGEPOP,YR,UKE12,2019
43.3,MEDAGEPOP,YR,UKE13,2019
37.8,MEDAGEPOP,YR,UKE21,2019
47.8,MEDAGEPOP,YR,UKE22,2019
41.9,MEDAGEPOP,YR,UKE31,2019
35.5,MEDAGEPOP,YR,UKE32,2019
36.4,MEDAGEPOP,YR,UKE41,2019
35.5,MEDAGEPOP,YR,UKE42,2019
40.3,MEDAGEPOP,YR,UKE44,2019
41.9,MEDAGEPOP,YR,UKE45,2019
36.9,MEDAGEPOP,YR,UKF11,2019
45.6,MEDAGEPOP,YR,UKF12,2019
45.6,MEDAGEPOP,YR,UKF13,2019
29.9,MEDAGEPOP,YR,UKF14,2019
43.8,MEDAGEPOP,YR,UKF15,2019
43.7,MEDAGEPOP,YR,UKF16,2019
31.8,MEDAGEPOP,YR,UKF21,2019
43.5,MEDAGEPOP,YR,UKF22,2019
40.6,MEDAGEPOP,YR,UKF24,2019
41.5,MEDAGEPOP,YR,UKF25,2019
45.7,MEDAGEPOP,YR,UKF30,2019
47.0,MEDAGEPOP,YR,UKG11,2019
45.2,MEDAGEPOP,YR,UKG12,2019
43.3,MEDAGEPOP,YR,UKG13,2019
39.5,MEDAGEPOP,YR,UKG21,2019
47.5,MEDAGEPOP,YR,UKG22,2019
37.9,MEDAGEPOP,YR,UKG23,2019
44.7,MEDAGEPOP,YR,UKG24,2019
32.7,MEDAGEPOP,YR,UKG31,2019
43.4,MEDAGEPOP,YR,UKG32,2019
32.4,MEDAGEPOP,YR,UKG33,2019
42.1,MEDAGEPOP,YR,UKG36,2019
36.7,MEDAGEPOP,YR,UKG37,2019
38.4,MEDAGEPOP,YR,UKG38,2019
37.8,MEDAGEPOP,YR,UKG39,2019
36.6,MEDAGEPOP,YR,UKH11,2019
41.1,MEDAGEPOP,YR,UKH12,2019
45.2,MEDAGEPOP,YR,UKH14,2019
41.4,MEDAGEPOP,YR,UKH15,2019
50.1,MEDAGEPOP,YR,UKH16,2019
46.4,MEDAGEPOP,YR,UKH17,2019
34.2,MEDAGEPOP,YR,UKH21,2019
40.1,MEDAGEPOP,YR,UKH23,2019
40.4,MEDAGEPOP,YR,UKH24,2019
41.3,MEDAGEPOP,YR,UKH25,2019
41.8,MEDAGEPOP,YR,UKH31,2019
37.0,MEDAGEPOP,YR,UKH32,2019
43.3,MEDAGEPOP,YR,UKH34,2019
41.6,MEDAGEPOP,YR,UKH35,2019
43.6,MEDAGEPOP,YR,UKH36,2019
42.8,MEDAGEPOP,YR,UKH37,2019
34.3,MEDAGEPOP,YR,UKI31,2019
36.4,MEDAGEPOP,YR,UKI32,2019
37.1,MEDAGEPOP,YR,UKI33,2019
33.9,MEDAGEPOP,YR,UKI34,2019
32.6,MEDAGEPOP,YR,UKI41,2019
31.4,MEDAGEPOP,YR,UKI42,2019
33.8,MEDAGEPOP,YR,UKI43,2019
34.2,MEDAGEPOP,YR,UKI44,2019
33.3,MEDAGEPOP,YR,UKI45,2019
36.4,MEDAGEPOP,YR,UKI51,2019
35.8,MEDAGEPOP,YR,UKI52,2019
35.3,MEDAGEPOP,YR,UKI53,2019
36.1,MEDAGEPOP,YR,UKI54,2019
40.7,MEDAGEPOP,YR,UKI61,2019
37.5,MEDAGEPOP,YR,UKI62,2019
37.8,MEDAGEPOP,YR,UKI63,2019
37.1,MEDAGEPOP,YR,UKI71,2019
35.5,MEDAGEPOP,YR,UKI72,2019
36.8,MEDAGEPOP,YR,UKI73,2019
36.9,MEDAGEPOP,YR,UKI74,2019
38.0,MEDAGEPOP,YR,UKI75,2019
38.9,MEDAGEPOP,YR,UKJ11,2019
37.7,MEDAGEPOP,YR,UKJ12,2019
42.1,MEDAGEPOP,YR,UKJ13,2019
39.9,MEDAGEPOP,YR,UKJ14,2019
35.5,MEDAGEPOP,YR,UKJ21,2019
47.9,MEDAGEPOP,YR,UKJ22,2019
41.4,MEDAGEPOP,YR,UKJ25,2019
43.3,MEDAGEPOP,YR,UKJ26,2019
47.6,MEDAGEPOP,YR,UKJ27,2019
42.5,MEDAGEPOP,YR,UKJ28,2019
34.0,MEDAGEPOP,YR,UKJ31,2019
32.2,MEDAGEPOP,YR,UKJ32,2019
50.2,MEDAGEPOP,YR,UKJ34,2019
44.3,MEDAGEPOP,YR,UKJ35,2019
46.8,MEDAGEPOP,YR,UKJ36,2019
41.0,MEDAGEPOP,YR,UKJ37,2019
38.1,MEDAGEPOP,YR,UKJ41,2019
39.6,MEDAGEPOP,YR,UKJ43,2019
44.0,MEDAGEPOP,YR,UKJ44,2019
41.8,MEDAGEPOP,YR,UKJ45,2019
43.2,MEDAGEPOP,YR,UKJ46,2019
32.7,MEDAGEPOP,YR,UKK11,2019
41.9,MEDAGEPOP,YR,UKK12,2019
44.4,MEDAGEPOP,YR,UKK13,2019
40.0,MEDAGEPOP,YR,UKK14,2019
44.6,MEDAGEPOP,YR,UKK15,2019
41.1,MEDAGEPOP,YR,UKK21,2019
50.7,MEDAGEPOP,YR,UKK22,2019
47.0,MEDAGEPOP,YR,UKK23,2019
47.2,MEDAGEPOP,YR,UKK30,2019
38.3,MEDAGEPOP,YR,UKK41,2019
48.6,MEDAGEPOP,YR,UKK42,2019
47.2,MEDAGEPOP,YR,UKK43,2019
47.8,MEDAGEPOP,YR,UKL11,2019
43.1,MEDAGEPOP,YR,UKL12,2019
48.1,MEDAGEPOP,YR,UKL13,2019
46.5,MEDAGEPOP,YR,UKL14,2019
40.7,MEDAGEPOP,YR,UKL15,2019
42.2,MEDAGEPOP,YR,UKL16,2019
43.5,MEDAGEPOP,YR,UKL17,2019
39.9,MEDAGEPOP,YR,UKL18,2019
43.0,MEDAGEPOP,YR,UKL21,2019
36.2,MEDAGEPOP,YR,UKL22,2019
43.0,MEDAGEPOP,YR,UKL23,2019
50.2,MEDAGEPOP,YR,UKL24,2019
40.1,MEDAGEPOP,YR,UKM50,2019
47.3,MEDAGEPOP,YR,UKM61,2019
45.1,MEDAGEPOP,YR,UKM62,2019
49.2,MEDAGEPOP,YR,UKM63,2019
49.0,MEDAGEPOP,YR,UKM64,2019
47.9,MEDAGEPOP,YR,UKM65,2019
43.7,MEDAGEPOP,YR,UKM66,2019
41.4,MEDAGEPOP,YR,UKM71,2019
43.9,MEDAGEPOP,YR,UKM72,2019
43.2,MEDAGEPOP,YR,UKM73,2019
36.6,MEDAGEPOP,YR,UKM75,2019
43.2,MEDAGEPOP,YR,UKM76,2019
45.1,MEDAGEPOP,YR,UKM77,2019
40.9,MEDAGEPOP,YR,UKM78,2019
45.3,MEDAGEPOP,YR,UKM81,2019
35.8,MEDAGEPOP,YR,UKM82,2019
43.8,MEDAGEPOP,YR,UKM83,2019
41.4,MEDAGEPOP,YR,UKM84,2019
48.8,MEDAGEPOP,YR,UKM91,2019
49.3,MEDAGEPOP,YR,UKM92,2019
45.3,MEDAGEPOP,YR,UKM93,2019
48.7,MEDAGEPOP,YR,UKM94,2019
44.1,MEDAGEPOP,YR,UKM95,2019
36.0,MEDAGEPOP,YR,UKN06,2019
37.8,MEDAGEPOP,YR,UKN07,2019
37.9,MEDAGEPOP,YR,UKN08,2019
44.0,MEDAGEPOP,YR,UKN09,2019
37.9,MEDAGEPOP,YR,UKN10,2019
36.5,MEDAGEPOP,YR,UKN11,2019
41.3,MEDAGEPOP,YR,UKN12,2019
39.4,MEDAGEPOP,YR,UKN13,2019
40.5,MEDAGEPOP,YR,UKN14,2019
42.2,MEDAGEPOP,YR,UKN15,2019
39.6,MEDAGEPOP,YR,UKN16,2019
